Quality_ID,Batch_ID,Product_ID,Inspection_Date,Test_Type,Test_Result,Specification_Limit,Quality_Status,Defect_Type,Rejection_Qty
Q02783,B202602783,P011,2025-04-24,Potency,100.41,98.24,Passed,None,0
Q02784,B202502784,P019,2026-02-14,Potency,98.31,96.15,Passed,None,0
Q02785,B202602785,P004,2025-03-28,Assay,99.18,98.34,Passed,None,0
Q02786,B202502786,P009,2025-08-23,Dissolution,98.34,95.61,Passed,None,0
Q02787,B202602787,P013,2025-08-01,Assay,94.44,98.53,Failed,Low Potency,444
Q02788,B202502788,P004,2025-09-06,Assay,97.19,96.99,Passed,None,0
Q02789,B202602789,P002,2026-04-04,Purity,101.65,98.84,Passed,None,0
Q02790,B202502790,P002,2026-03-27,Purity,97.36,98.27,Failed,High Impurity,607
Q02791,B202602791,P010,2025-02-02,Assay,96.58,95.15,Passed,None,0
Q02792,B202502792,P012,2026-07-15,Purity,99.71,98.19,Passed,None,0
Q02793,B202602793,P013,2025-07-13,Assay,96.7,95.09,Passed,None,0
Q02794,B202502794,P013,2026-03-25,Assay,95.98,98.32,Failed,Dissolution Failure,964
Q02795,B202602795,P020,2025-11-03,Potency,99.79,98.69,Passed,None,0
Q02796,B202502796,P016,2025-03-24,Potency,96.91,95.61,Passed,None,0
Q02797,B202602797,P010,2025-10-31,Assay,97.21,95.26,Passed,None,0
Q02798,B202502798,P012,2025-07-24,Purity,93.92,96.23,Failed,High Impurity,640
Q02799,B202602799,P007,2025-02-01,Assay,98.16,97.32,Passed,None,0
Q02800,B202502800,P013,2026-03-25,Assay,91.66,95.48,Failed,High Impurity,973
Q02801,B202602801,P008,2025-10-30,Purity,96.13,96.82,Failed,Dissolution Failure,895
Q02802,B202502802,P009,2026-07-17,Dissolution,94.4,97.61,Failed,Dissolution Failure,905
Q02803,B202602803,P016,2026-06-30,Potency,99.16,95.8,Passed,None,0
Q02804,B202502804,P003,2025-01-28,Dissolution,97.07,95.82,Passed,None,0
Q02805,B202602805,P003,2025-07-15,Dissolution,98.05,96.99,Passed,None,0
Q02806,B202502806,P020,2025-01-26,Potency,98.72,95.7,Passed,None,0
Q02807,B202602807,P015,2025-04-05,Dissolution,97.15,96.8,Passed,None,0
Q02808,B202502808,P012,2026-08-06,Purity,95.46,96.1,Failed,Low Potency,359
Q02809,B202602809,P004,2025-03-17,Assay,100.1,96.78,Passed,None,0
Q02810,B202502810,P018,2025-05-08,Purity,98.58,97.8,Passed,None,0
Q02811,B202602811,P004,2026-04-06,Assay,94.37,97.57,Failed,Dissolution Failure,533
Q02812,B202502812,P002,2026-03-02,Purity,97.56,98.8,Failed,High Impurity,336
Q02813,B202602813,P013,2025-06-25,Assay,96.67,97.09,Failed,Dissolution Failure,909
Q02814,B202502814,P008,2026-01-09,Purity,99.3,98.69,Passed,None,0
Q02815,B202602815,P010,2026-01-01,Assay,93.65,97.83,Failed,Packaging Defect,276
Q02816,B202502816,P009,2025-09-01,Dissolution,98.97,98.58,Passed,None,0
Q02817,B202602817,P002,2026-02-23,Purity,96.25,96.91,Failed,Contamination,314
Q02818,B202502818,P001,2026-04-19,Assay,97.19,95.79,Passed,None,0
Q02819,B202602819,P006,2025-04-11,Assay,97.66,97.04,Passed,None,0
Q02820,B202502820,P008,2025-07-16,Purity,97.58,95.14,Passed,None,0
Q02821,B202602821,P013,2025-08-23,Assay,92.22,95.83,Failed,Dissolution Failure,639
Q02822,B202502822,P019,2025-09-24,Potency,96.62,96.14,Passed,None,0
Q02823,B202602823,P003,2026-02-03,Dissolution,101.68,97.97,Passed,None,0
Q02824,B202502824,P011,2025-02-16,Potency,99.54,96.99,Passed,None,0
Q02825,B202602825,P005,2026-06-07,Purity,97.34,98.17,Failed,High Impurity,656
Q02826,B202502826,P016,2025-01-08,Potency,98.99,96.23,Passed,None,0
Q02827,B202602827,P012,2026-01-21,Purity,98.5,98.74,Failed,High Impurity,644
Q02828,B202502828,P008,2025-12-15,Purity,98.53,95.38,Passed,None,0
Q02829,B202602829,P018,2025-04-29,Purity,99.23,96.52,Passed,None,0
Q02830,B202502830,P018,2025-04-09,Purity,100.28,98.44,Passed,None,0
Q02831,B202602831,P013,2025-03-04,Assay,102.66,98.59,Passed,None,0
Q02832,B202502832,P003,2025-03-15,Dissolution,95.83,95.02,Passed,None,0
Q02833,B202602833,P019,2025-04-14,Potency,98.42,98.83,Failed,Packaging Defect,849
Q02834,B202502834,P002,2025-03-10,Purity,97.56,97.84,Failed,High Impurity,699
Q02835,B202602835,P007,2026-01-03,Assay,99.19,95.19,Passed,None,0
Q02836,B202502836,P006,2025-06-02,Assay,96.69,95.71,Passed,None,0
Q02837,B202602837,P009,2025-09-21,Dissolution,95.58,96.96,Failed,Contamination,59
Q02838,B202502838,P008,2025-05-17,Purity,95.65,95.33,Passed,None,0
Q02839,B202602839,P001,2026-01-14,Assay,96.19,98.17,Failed,Contamination,97
Q02840,B202502840,P001,2025-10-23,Assay,96.05,96.37,Failed,Dissolution Failure,676
Q02841,B202602841,P010,2026-01-28,Assay,98.17,95.61,Passed,None,0
Q02842,B202502842,P008,2025-09-03,Purity,99.72,95.19,Passed,None,0
Q02843,B202602843,P014,2025-06-03,Purity,99.23,98.52,Passed,None,0
Q02844,B202502844,P018,2025-06-05,Purity,97.45,98.08,Failed,Contamination,856
Q02845,B202602845,P006,2025-11-08,Assay,98.62,98.55,Passed,None,0
Q02846,B202502846,P007,2025-10-18,Assay,95.84,95.26,Passed,None,0
Q02847,B202602847,P010,2025-02-03,Assay,100.08,96.44,Passed,None,0
Q02848,B202502848,P010,2025-04-08,Assay,98.46,96.75,Passed,None,0
Q02849,B202602849,P007,2026-08-15,Assay,94.97,96.44,Failed,Dissolution Failure,602
Q02850,B202502850,P011,2025-03-29,Potency,98.32,97.86,Passed,None,0
Q02851,B202602851,P011,2025-05-14,Potency,97.42,95.96,Passed,None,0
Q02852,B202502852,P018,2026-01-22,Purity,96.61,95.3,Passed,None,0
Q02853,B202602853,P013,2025-04-14,Assay,101.31,98.91,Passed,None,0
Q02854,B202502854,P019,2025-07-31,Potency,98.69,96.15,Passed,None,0
Q02855,B202602855,P003,2026-04-05,Dissolution,96.28,95.1,Passed,None,0
Q02856,B202502856,P011,2026-05-18,Potency,96.67,95.6,Passed,None,0
Q02857,B202602857,P007,2025-11-10,Assay,99.29,97.53,Passed,None,0
Q02858,B202502858,P009,2025-11-11,Dissolution,92.45,95.63,Failed,Packaging Defect,276
Q02859,B202602859,P019,2025-01-15,Potency,102.21,98.92,Passed,None,0
Q02860,B202502860,P015,2026-05-25,Dissolution,99.3,96.91,Passed,None,0
Q02861,B202602861,P014,2025-09-08,Purity,98.44,98.42,Passed,None,0
Q02862,B202502862,P005,2025-08-21,Purity,96.15,95.97,Passed,None,0
Q02863,B202602863,P015,2025-04-12,Dissolution,98.66,98.34,Passed,None,0
Q02864,B202502864,P018,2025-10-27,Purity,99.17,95.72,Passed,None,0
Q02865,B202602865,P008,2026-03-18,Purity,96.03,96.99,Failed,Dissolution Failure,816
Q02866,B202502866,P014,2025-09-20,Purity,91.01,95.42,Failed,Low Potency,365
Q02867,B202602867,P018,2026-07-25,Purity,100.07,98.61,Passed,None,0
Q02868,B202502868,P013,2025-03-28,Assay,98.14,97.68,Passed,None,0
Q02869,B202602869,P003,2026-07-18,Dissolution,96.41,96.15,Passed,None,0
Q02870,B202502870,P015,2025-11-28,Dissolution,97.26,96.45,Passed,None,0
Q02871,B202602871,P009,2026-04-04,Dissolution,99.94,98.58,Passed,None,0
Q02872,B202502872,P005,2025-09-28,Purity,102.03,98.59,Passed,None,0
Q02873,B202602873,P020,2026-06-12,Potency,98.93,98.56,Passed,None,0
Q02874,B202502874,P008,2026-08-19,Purity,95.94,96.55,Failed,Dissolution Failure,118
Q02875,B202602875,P013,2025-07-30,Assay,94.61,97.38,Failed,Packaging Defect,134
Q02876,B202502876,P004,2025-01-07,Assay,100.03,97.51,Passed,None,0
Q02877,B202602877,P004,2026-05-22,Assay,99.11,97.6,Passed,None,0
Q02878,B202502878,P018,2025-11-01,Purity,100.65,96.93,Passed,None,0
Q02879,B202602879,P016,2025-08-06,Potency,96.36,96.41,Failed,Contamination,732
Q02880,B202502880,P012,2026-04-27,Purity,96.3,96.31,Failed,Low Potency,466
Q02881,B202602881,P014,2025-06-11,Purity,97.25,96.01,Passed,None,0
Q02882,B202502882,P007,2025-03-03,Assay,96.58,97.33,Failed,Dissolution Failure,633
Q02883,B202602883,P018,2025-11-06,Purity,98.01,98.55,Failed,High Impurity,880
Q02884,B202502884,P009,2026-06-02,Dissolution,98.22,98.6,Failed,Low Potency,91
Q02885,B202602885,P012,2026-04-26,Purity,97.59,97.64,Failed,Packaging Defect,860
Q02886,B202502886,P004,2026-01-28,Assay,99.43,98.32,Passed,None,0
Q02887,B202602887,P017,2025-10-29,Assay,99.2,97.56,Passed,None,0
Q02888,B202502888,P005,2026-01-27,Purity,99.0,97.63,Passed,None,0
Q02889,B202602889,P019,2026-07-07,Potency,101.16,98.15,Passed,None,0
Q02890,B202502890,P011,2025-01-04,Potency,97.88,98.26,Failed,High Impurity,518
Q02891,B202602891,P005,2026-06-23,Purity,96.83,98.22,Failed,Low Potency,884
Q02892,B202502892,P011,2025-10-29,Potency,100.07,98.82,Passed,None,0
Q02893,B202602893,P015,2025-04-03,Dissolution,97.9,97.0,Passed,None,0
Q02894,B202502894,P004,2025-04-21,Assay,100.92,97.02,Passed,None,0
Q02895,B202602895,P011,2025-06-02,Potency,96.1,97.51,Failed,Packaging Defect,309
Q02896,B202502896,P016,2026-08-17,Potency,94.94,96.13,Failed,Contamination,206
Q02897,B202602897,P008,2025-04-23,Purity,98.12,96.04,Passed,None,0
Q02898,B202502898,P016,2025-12-22,Potency,97.6,97.12,Passed,None,0
Q02899,B202602899,P004,2025-02-02,Assay,95.16,97.96,Failed,Low Potency,304
Q02900,B202502900,P005,2025-11-23,Purity,99.19,97.05,Passed,None,0
Q02901,B202602901,P013,2026-02-08,Assay,94.75,95.64,Failed,High Impurity,791
Q02902,B202502902,P008,2026-02-25,Purity,96.61,95.55,Passed,None,0
Q02903,B202602903,P020,2025-05-05,Potency,99.39,97.53,Passed,None,0
Q02904,B202502904,P014,2025-02-26,Purity,94.46,95.96,Failed,High Impurity,168
Q02905,B202602905,P001,2026-01-14,Assay,102.49,98.32,Passed,None,0
Q02906,B202502906,P001,2026-06-15,Assay,99.31,96.27,Passed,None,0
Q02907,B202602907,P009,2025-06-28,Dissolution,101.79,98.05,Passed,None,0
Q02908,B202502908,P005,2026-04-08,Purity,100.4,98.14,Passed,None,0
Q02909,B202602909,P006,2026-08-22,Assay,98.96,97.88,Passed,None,0
Q02910,B202502910,P018,2025-03-02,Purity,94.98,96.71,Failed,Packaging Defect,150
Q02911,B202602911,P002,2025-10-30,Purity,95.1,97.62,Failed,High Impurity,250
Q02912,B202502912,P011,2026-06-17,Potency,94.12,95.55,Failed,Contamination,591
Q02913,B202602913,P010,2025-09-17,Assay,99.37,98.13,Passed,None,0
Q02914,B202502914,P004,2025-07-24,Assay,99.16,96.74,Passed,None,0
Q02915,B202602915,P018,2025-09-27,Purity,97.54,96.68,Passed,None,0
Q02916,B202502916,P014,2025-09-09,Purity,97.51,96.51,Passed,None,0
Q02917,B202602917,P004,2025-05-17,Assay,95.34,96.16,Failed,Dissolution Failure,488
Q02918,B202502918,P003,2025-02-25,Dissolution,96.69,95.06,Passed,None,0
Q02919,B202602919,P018,2025-02-17,Purity,99.02,97.15,Passed,None,0
Q02920,B202502920,P006,2025-06-09,Assay,97.01,96.28,Passed,None,0
Q02921,B202602921,P004,2026-03-16,Assay,100.96,98.37,Passed,None,0
Q02922,B202502922,P001,2025-12-21,Assay,100.69,97.43,Passed,None,0
Q02923,B202602923,P005,2025-12-08,Purity,99.39,96.85,Passed,None,0
Q02924,B202502924,P018,2026-08-01,Purity,91.92,95.94,Failed,Low Potency,354
Q02925,B202602925,P015,2025-12-17,Dissolution,99.64,98.13,Passed,None,0
Q02926,B202502926,P009,2026-06-05,Dissolution,96.03,98.15,Failed,Contamination,656
Q02927,B202602927,P020,2025-06-04,Potency,101.12,97.41,Passed,None,0
Q02928,B202502928,P013,2025-03-13,Assay,100.52,98.41,Passed,None,0
Q02929,B202602929,P020,2025-05-19,Potency,100.48,97.4,Passed,None,0
Q02930,B202502930,P002,2025-04-02,Purity,101.4,98.49,Passed,None,0
Q02931,B202602931,P007,2025-01-28,Assay,101.03,98.81,Passed,None,0
Q02932,B202502932,P018,2025-05-29,Purity,99.96,98.74,Passed,None,0
Q02933,B202602933,P010,2025-06-04,Assay,98.39,98.83,Failed,Dissolution Failure,874
Q02934,B202502934,P015,2026-08-03,Dissolution,100.51,97.38,Passed,None,0
Q02935,B202602935,P005,2025-05-02,Purity,94.58,95.66,Failed,Dissolution Failure,990
Q02936,B202502936,P019,2026-02-20,Potency,96.37,98.84,Failed,High Impurity,240
Q02937,B202602937,P002,2026-03-05,Purity,97.82,97.46,Passed,None,0
Q02938,B202502938,P004,2026-06-09,Assay,101.82,98.47,Passed,None,0
Q02939,B202602939,P002,2025-10-10,Purity,95.56,96.13,Failed,Contamination,819
Q02940,B202502940,P006,2025-03-13,Assay,100.35,96.86,Passed,None,0
Q02941,B202602941,P004,2025-07-13,Assay,100.74,96.2,Passed,None,0
Q02942,B202502942,P011,2025-07-17,Potency,100.0,98.8,Passed,None,0
Q02943,B202602943,P005,2025-04-30,Purity,97.63,96.74,Passed,None,0
Q02944,B202502944,P011,2025-02-19,Potency,96.23,97.34,Failed,Contamination,317
Q02945,B202602945,P010,2026-07-16,Assay,96.12,95.0,Passed,None,0
Q02946,B202502946,P007,2026-02-23,Assay,99.96,96.01,Passed,None,0
Q02947,B202602947,P010,2025-07-23,Assay,100.76,96.94,Passed,None,0
Q02948,B202502948,P008,2025-11-15,Purity,98.52,95.58,Passed,None,0
Q02949,B202602949,P008,2026-08-18,Purity,94.79,96.0,Failed,Low Potency,752
Q02950,B202502950,P019,2026-07-23,Potency,97.96,96.39,Passed,None,0
Q02951,B202602951,P009,2025-08-30,Dissolution,95.21,95.4,Failed,Contamination,282
Q02952,B202502952,P006,2025-02-11,Assay,99.4,96.52,Passed,None,0
Q02953,B202602953,P002,2025-12-29,Purity,97.71,96.85,Passed,None,0
Q02954,B202502954,P007,2025-09-06,Assay,96.75,96.94,Failed,Low Potency,350
Q02955,B202602955,P016,2026-04-08,Potency,98.5,96.91,Passed,None,0
Q02956,B202502956,P016,2026-04-26,Potency,97.09,97.52,Failed,High Impurity,748
Q02957,B202602957,P016,2026-07-29,Potency,96.44,95.39,Passed,None,0
Q02958,B202502958,P008,2025-07-07,Purity,97.67,98.47,Failed,Low Potency,933
Q02959,B202602959,P016,2025-04-05,Potency,103.68,97.69,Passed,None,0
Q02960,B202502960,P013,2025-09-05,Assay,94.07,96.42,Failed,High Impurity,120
Q02961,B202602961,P011,2026-02-15,Potency,100.83,96.02,Passed,None,0
Q02962,B202502962,P015,2026-05-11,Dissolution,103.27,98.56,Passed,None,0
Q02963,B202602963,P017,2025-10-14,Assay,99.48,98.78,Passed,None,0
Q02964,B202502964,P015,2026-04-13,Dissolution,100.2,98.47,Passed,None,0
Q02965,B202602965,P007,2026-07-18,Assay,99.07,97.15,Passed,None,0
Q02966,B202502966,P006,2026-05-13,Assay,99.79,97.8,Passed,None,0
Q02967,B202602967,P013,2026-03-14,Assay,99.98,95.99,Passed,None,0
Q02968,B202502968,P002,2025-12-11,Purity,98.53,96.69,Passed,None,0
Q02969,B202602969,P015,2025-11-12,Dissolution,100.82,98.37,Passed,None,0
Q02970,B202502970,P011,2025-11-28,Potency,90.07,95.05,Failed,Dissolution Failure,80
Q02971,B202602971,P015,2026-06-21,Dissolution,95.44,97.09,Failed,Low Potency,540
Q02972,B202502972,P004,2026-08-23,Assay,98.83,95.98,Passed,None,0
Q02973,B202602973,P008,2025-03-04,Purity,96.16,96.4,Failed,Dissolution Failure,581
Q02974,B202502974,P010,2025-04-13,Assay,103.12,98.73,Passed,None,0
Q02975,B202602975,P008,2025-05-14,Purity,100.32,98.44,Passed,None,0
Q02976,B202502976,P012,2025-03-10,Purity,99.38,98.17,Passed,None,0
Q02977,B202602977,P005,2025-02-10,Purity,98.04,96.62,Passed,None,0
Q02978,B202502978,P018,2026-04-20,Purity,97.12,96.13,Passed,None,0
Q02979,B202602979,P006,2025-12-31,Assay,102.09,98.75,Passed,None,0
Q02980,B202502980,P002,2025-01-21,Purity,97.82,96.59,Passed,None,0
Q02981,B202602981,P014,2026-08-11,Purity,98.99,96.97,Passed,None,0
Q02982,B202502982,P003,2025-03-10,Dissolution,98.85,97.6,Passed,None,0
Q02983,B202602983,P001,2025-06-27,Assay,100.51,98.63,Passed,None,0
Q02984,B202502984,P007,2026-07-09,Assay,101.27,98.74,Passed,None,0
Q02985,B202602985,P014,2025-11-04,Purity,97.79,96.82,Passed,None,0
Q02986,B202502986,P016,2026-06-23,Potency,101.21,97.51,Passed,None,0
Q02987,B202602987,P010,2026-03-08,Assay,96.59,96.96,Failed,Dissolution Failure,951
Q02988,B202502988,P008,2025-05-09,Purity,96.62,98.79,Failed,Packaging Defect,847
Q02989,B202602989,P019,2025-07-27,Potency,99.55,96.25,Passed,None,0
Q02990,B202502990,P005,2026-06-08,Purity,100.44,95.52,Passed,None,0
Q02991,B202602991,P017,2025-06-05,Assay,98.66,95.28,Passed,None,0
Q02992,B202502992,P008,2025-12-24,Purity,96.78,95.35,Passed,None,0
Q02993,B202602993,P014,2025-01-16,Purity,98.05,96.66,Passed,None,0
Q02994,B202502994,P003,2025-09-02,Dissolution,98.98,96.2,Passed,None,0
Q02995,B202602995,P019,2026-01-25,Potency,98.68,96.14,Passed,None,0
Q02996,B202502996,P005,2026-01-21,Purity,97.65,96.92,Passed,None,0
Q02997,B202602997,P014,2025-07-08,Purity,98.02,96.74,Passed,None,0
Q02998,B202502998,P015,2026-05-01,Dissolution,96.49,96.42,Passed,None,0
Q02999,B202602999,P013,2025-12-15,Assay,101.38,98.13,Passed,None,0
Q03000,B202503000,P018,2026-08-13,Purity,97.52,97.94,Failed,Contamination,417
Q03001,B202603001,P006,2026-07-01,Assay,99.4,95.96,Passed,None,0
Q03002,B202503002,P003,2025-10-27,Dissolution,95.55,96.91,Failed,Contamination,471
Q03003,B202603003,P018,2025-06-28,Purity,100.04,96.62,Passed,None,0
Q03004,B202503004,P017,2025-11-29,Assay,96.63,95.89,Passed,None,0
Q03005,B202603005,P018,2025-10-02,Purity,98.4,96.43,Passed,None,0
Q03006,B202503006,P007,2025-06-23,Assay,100.29,96.45,Passed,None,0
Q03007,B202603007,P003,2025-06-11,Dissolution,99.91,97.55,Passed,None,0
Q03008,B202503008,P010,2026-04-07,Assay,98.76,97.58,Passed,None,0
Q03009,B202603009,P006,2025-10-09,Assay,99.51,98.01,Passed,None,0
Q03010,B202503010,P015,2026-01-19,Dissolution,101.73,98.24,Passed,None,0
Q03011,B202603011,P012,2025-07-21,Purity,94.84,98.21,Failed,High Impurity,861
Q03012,B202503012,P016,2025-01-20,Potency,97.5,97.89,Failed,Packaging Defect,267
Q03013,B202603013,P004,2025-10-25,Assay,98.63,96.33,Passed,None,0
Q03014,B202503014,P013,2026-03-14,Assay,99.67,97.57,Passed,None,0
Q03015,B202603015,P006,2026-01-18,Assay,96.62,95.62,Passed,None,0
Q03016,B202503016,P003,2025-12-29,Dissolution,98.3,98.38,Failed,Low Potency,748
Q03017,B202603017,P006,2026-07-11,Assay,92.79,96.56,Failed,High Impurity,211
Q03018,B202503018,P006,2025-12-02,Assay,96.51,96.07,Passed,None,0
Q03019,B202603019,P018,2025-06-09,Purity,98.73,95.81,Passed,None,0
Q03020,B202503020,P020,2026-04-08,Potency,95.41,96.86,Failed,Packaging Defect,66
Q03021,B202603021,P007,2025-04-26,Assay,94.05,97.84,Failed,Low Potency,904
Q03022,B202503022,P013,2025-11-11,Assay,97.2,97.91,Failed,High Impurity,986
Q03023,B202603023,P020,2025-04-07,Potency,98.84,97.54,Passed,None,0
Q03024,B202503024,P008,2026-03-20,Purity,98.38,95.95,Passed,None,0
Q03025,B202603025,P018,2025-06-12,Purity,97.56,97.19,Passed,None,0
Q03026,B202503026,P006,2026-03-25,Assay,91.31,95.23,Failed,Dissolution Failure,198
Q03027,B202603027,P001,2025-09-04,Assay,93.11,96.36,Failed,Dissolution Failure,772
Q03028,B202503028,P004,2025-10-12,Assay,97.23,98.45,Failed,Packaging Defect,711
Q03029,B202603029,P011,2025-01-26,Potency,99.62,97.98,Passed,None,0
Q03030,B202503030,P020,2026-08-18,Potency,100.46,98.07,Passed,None,0
Q03031,B202603031,P006,2026-01-14,Assay,97.2,97.51,Failed,High Impurity,357
Q03032,B202503032,P016,2025-04-21,Potency,99.07,97.24,Passed,None,0
Q03033,B202603033,P017,2025-05-25,Assay,95.55,95.96,Failed,Low Potency,234
Q03034,B202503034,P018,2025-02-24,Purity,103.08,97.25,Passed,None,0
Q03035,B202603035,P010,2025-04-14,Assay,99.12,97.94,Passed,None,0
Q03036,B202503036,P001,2026-08-14,Assay,99.08,95.86,Passed,None,0
Q03037,B202603037,P017,2026-04-25,Assay,98.87,95.2,Passed,None,0
Q03038,B202503038,P007,2025-10-17,Assay,101.41,98.71,Passed,None,0
Q03039,B202603039,P010,2026-06-04,Assay,96.59,95.17,Passed,None,0
Q03040,B202503040,P007,2025-09-13,Assay,97.33,98.34,Failed,Contamination,810
Q03041,B202603041,P016,2026-03-01,Potency,95.0,95.4,Failed,Dissolution Failure,611
Q03042,B202503042,P003,2025-04-30,Dissolution,99.37,98.56,Passed,None,0
Q03043,B202603043,P003,2025-12-17,Dissolution,102.32,98.66,Passed,None,0
Q03044,B202503044,P005,2025-01-09,Purity,93.21,98.16,Failed,Dissolution Failure,990
Q03045,B202603045,P016,2025-03-30,Potency,96.08,97.11,Failed,Low Potency,910
Q03046,B202503046,P015,2025-06-10,Dissolution,100.91,97.1,Passed,None,0
Q03047,B202603047,P005,2025-06-21,Purity,96.23,95.09,Passed,None,0
Q03048,B202503048,P004,2025-05-04,Assay,92.67,95.76,Failed,Packaging Defect,729
Q03049,B202603049,P018,2025-06-20,Purity,97.62,96.99,Passed,None,0
Q03050,B202503050,P019,2025-11-04,Potency,98.69,96.59,Passed,None,0
Q03051,B202603051,P009,2025-02-28,Dissolution,95.84,95.75,Passed,None,0
Q03052,B202503052,P002,2026-01-02,Purity,92.7,95.39,Failed,Contamination,379
Q03053,B202603053,P008,2025-10-12,Purity,95.9,95.63,Passed,None,0
Q03054,B202503054,P006,2025-07-28,Assay,95.05,95.49,Failed,Low Potency,991
Q03055,B202603055,P017,2025-07-28,Assay,102.02,98.07,Passed,None,0
Q03056,B202503056,P013,2025-02-16,Assay,98.25,96.82,Passed,None,0
Q03057,B202603057,P009,2025-06-10,Dissolution,97.96,97.94,Passed,None,0
Q03058,B202503058,P017,2026-07-31,Assay,99.65,98.89,Passed,None,0
Q03059,B202603059,P017,2025-11-17,Assay,96.49,96.68,Failed,Low Potency,156
Q03060,B202503060,P006,2025-08-15,Assay,99.16,96.74,Passed,None,0
Q03061,B202603061,P003,2025-03-31,Dissolution,99.78,96.44,Passed,None,0
Q03062,B202503062,P016,2026-06-14,Potency,95.58,96.88,Failed,High Impurity,602
Q03063,B202603063,P006,2025-05-01,Assay,95.04,97.42,Failed,High Impurity,538
Q03064,B202503064,P002,2025-07-13,Purity,101.08,97.61,Passed,None,0
Q03065,B202603065,P017,2025-01-21,Assay,99.31,98.91,Passed,None,0
Q03066,B202503066,P010,2025-04-07,Assay,99.54,97.88,Passed,None,0
Q03067,B202603067,P003,2025-02-16,Dissolution,98.93,98.47,Passed,None,0
Q03068,B202503068,P008,2025-07-19,Purity,97.74,97.84,Failed,Packaging Defect,64
Q03069,B202603069,P004,2026-01-12,Assay,95.41,96.98,Failed,High Impurity,749
Q03070,B202503070,P009,2025-09-30,Dissolution,102.29,97.51,Passed,None,0
Q03071,B202603071,P009,2025-08-16,Dissolution,98.94,95.38,Passed,None,0
Q03072,B202503072,P017,2026-02-07,Assay,98.67,98.87,Failed,Dissolution Failure,596
Q03073,B202603073,P019,2026-04-17,Potency,99.96,98.33,Passed,None,0
Q03074,B202503074,P012,2025-10-27,Purity,99.93,97.92,Passed,None,0
Q03075,B202603075,P013,2025-08-28,Assay,102.55,97.57,Passed,None,0
Q03076,B202503076,P020,2025-07-16,Potency,98.55,97.13,Passed,None,0
Q03077,B202603077,P018,2026-02-18,Purity,92.84,96.21,Failed,Packaging Defect,848
Q03078,B202503078,P005,2025-04-05,Purity,90.71,95.6,Failed,Dissolution Failure,188
Q03079,B202603079,P012,2025-03-09,Purity,91.73,95.41,Failed,Dissolution Failure,130
Q03080,B202503080,P008,2025-03-20,Purity,98.58,98.48,Passed,None,0
