Sale_ID,Sale_Date,Product_ID,Customer_ID,Batch_ID,Quantity_Sold,Unit_Price,Discount_Percent,Total_Sales,Sales_Region,Sales_Rep
S007885,2025-11-28,P006,H0240,B202600597,53,70,5.0,3524.5,East,Vikram
S007886,2025-11-15,P003,H0056,B202501512,149,120,2.5,17433.0,North,Anita
S007887,2025-11-20,P005,H0040,B202604423,772,95,0.0,73340.0,South,Rahul
S007888,2025-12-07,P020,H0313,B202503444,341,300,5.0,97185.0,East,Vikram
S007889,2025-10-17,P001,H0265,B202501088,656,35,5.0,21812.0,East,Sneha
S007890,2026-01-25,P007,H0105,B202504874,573,50,2.5,27933.75,South,Vikram
S007891,2026-06-19,P014,H0310,B202601479,836,42,0.0,35112.0,South,Vikram
S007892,2025-09-05,P016,H0475,B202504940,702,110,5.0,73359.0,West,Vikram
S007893,2025-10-02,P010,H0076,B202500248,698,55,0.0,38390.0,South,Arjun
S007894,2026-04-10,P005,H0359,B202502462,518,95,10.0,44289.0,East,Sneha
S007895,2025-11-25,P006,H0360,B202504998,372,70,7.5,24087.0,East,Kiran
S007896,2026-04-03,P020,H0076,B202600583,112,300,2.5,32760.0,South,Neha
S007897,2026-02-23,P016,H0268,B202502108,543,110,0.0,59730.0,North,Kiran
S007898,2025-10-01,P015,H0405,B202601949,932,90,5.0,79686.0,North,Rahul
S007899,2025-08-08,P017,H0426,B202600719,328,38,5.0,11840.8,South,Sneha
S007900,2025-11-12,P018,H0237,B202600759,874,80,10.0,62928.0,North,Arjun
S007901,2026-05-27,P011,H0424,B202502942,810,450,7.5,337162.5,East,Rahul
S007902,2026-03-10,P013,H0133,B202503882,705,75,0.0,52875.0,North,Arjun
S007903,2025-09-15,P014,H0154,B202500772,193,42,5.0,7700.7,South,Arjun
S007904,2026-06-30,P004,H0413,B202501304,531,45,5.0,22700.25,West,Rahul
S007905,2026-01-31,P003,H0066,B202504616,259,120,10.0,27972.0,South,Anita
S007906,2026-06-26,P014,H0196,B202602881,931,42,10.0,35191.8,West,Anita
S007907,2026-01-28,P007,H0295,B202503492,952,50,2.5,46410.0,North,Sneha
S007908,2026-04-26,P010,H0003,B202500832,305,55,2.5,16355.62,East,Arjun
S007909,2026-04-02,P005,H0097,B202603415,487,95,2.5,45108.38,East,Kiran
S007910,2026-03-27,P018,H0224,B202502910,404,80,5.0,30704.0,South,Sneha
S007911,2025-09-23,P008,H0288,B202602675,202,40,10.0,7272.0,West,Anita
S007912,2026-04-23,P007,H0499,B202503006,698,50,2.5,34027.5,East,Vikram
S007913,2026-05-01,P004,H0184,B202504110,745,45,2.5,32686.88,West,Priya
S007914,2025-09-15,P006,H0091,B202504182,952,70,2.5,64974.0,South,Rahul
S007915,2026-01-30,P008,H0412,B202602973,741,40,2.5,28899.0,West,Vikram
S007916,2026-04-01,P005,H0417,B202502678,985,95,10.0,84217.5,South,Arjun
S007917,2026-01-03,P002,H0345,B202501434,250,85,2.5,20718.75,South,Rahul
S007918,2026-04-06,P008,H0350,B202500716,135,40,0.0,5400.0,West,Anita
S007919,2026-01-30,P008,H0136,B202601315,531,40,7.5,19647.0,East,Kiran
S007920,2025-11-11,P015,H0461,B202600025,449,90,2.5,39399.75,North,Kiran
S007921,2026-01-25,P009,H0072,B202603649,796,30,5.0,22686.0,West,Kiran
S007922,2025-10-01,P003,H0254,B202503198,110,120,10.0,11880.0,West,Sneha
S007923,2026-03-20,P015,H0230,B202501098,782,90,10.0,63342.0,West,Anita
S007924,2026-06-26,P020,H0385,B202503422,670,300,5.0,190950.0,East,Anita
S007925,2026-01-05,P004,H0271,B202504184,338,45,5.0,14449.5,South,Anita
S007926,2026-02-14,P001,H0197,B202503814,473,35,0.0,16555.0,North,Sneha
S007927,2026-01-23,P013,H0319,B202603731,184,75,5.0,13110.0,East,Anita
S007928,2026-01-06,P006,H0307,B202501910,183,70,5.0,12169.5,South,Rahul
S007929,2026-06-06,P003,H0128,B202502270,897,120,2.5,104949.0,West,Kiran
S007930,2025-09-26,P001,H0365,B202601671,133,35,2.5,4538.62,South,Arjun
S007931,2025-09-29,P005,H0140,B202604673,262,95,10.0,22401.0,South,Anita
S007932,2026-01-11,P016,H0069,B202602803,58,110,10.0,5742.0,East,Vikram
S007933,2025-09-24,P018,H0051,B202501518,235,80,0.0,18800.0,South,Neha
S007934,2025-07-07,P018,H0204,B202603453,605,80,7.5,44770.0,East,Kiran
S007935,2025-09-27,P001,H0152,B202501968,650,35,5.0,21612.5,South,Rahul
S007936,2025-12-27,P018,H0378,B202501870,407,80,2.5,31746.0,North,Vikram
S007937,2025-09-19,P013,H0305,B202500450,787,75,5.0,56073.75,North,Rahul
S007938,2025-09-02,P003,H0359,B202503528,694,120,5.0,79116.0,East,Anita
S007939,2025-08-01,P006,H0312,B202602249,880,70,5.0,58520.0,North,Neha
S007940,2026-01-30,P013,H0419,B202500246,801,75,7.5,55569.38,North,Rahul
S007941,2026-04-12,P001,H0166,B202600255,538,35,5.0,17888.5,South,Anita
S007942,2026-01-25,P005,H0134,B202501930,269,95,2.5,24916.12,North,Rahul
S007943,2026-03-05,P006,H0499,B202603509,230,70,5.0,15295.0,East,Arjun
S007944,2026-03-21,P012,H0313,B202604925,377,65,7.5,22667.12,East,Neha
S007945,2026-06-27,P020,H0061,B202603721,783,300,5.0,223155.0,North,Vikram
S007946,2025-11-14,P018,H0434,B202601723,409,80,0.0,32720.0,South,Vikram
S007947,2025-11-02,P013,H0153,B202602741,730,75,5.0,52012.5,South,Rahul
S007948,2026-04-27,P011,H0361,B202602529,214,450,0.0,96300.0,South,Anita
S007949,2026-03-20,P007,H0219,B202603615,596,50,2.5,29055.0,South,Arjun
S007950,2025-07-17,P006,H0341,B202501860,908,70,2.5,61971.0,South,Sneha
S007951,2025-09-10,P006,H0177,B202603969,15,70,2.5,1023.75,North,Vikram
S007952,2026-04-26,P001,H0226,B202604731,105,35,5.0,3491.25,North,Rahul
S007953,2026-03-25,P014,H0079,B202500720,998,42,5.0,39820.2,South,Arjun
S007954,2026-01-15,P016,H0049,B202501768,252,110,5.0,26334.0,East,Vikram
S007955,2026-05-24,P005,H0363,B202600631,975,95,2.5,90309.38,North,Kiran
S007956,2025-08-11,P013,H0324,B202502328,671,75,7.5,46550.62,East,Kiran
S007957,2025-12-10,P013,H0025,B202504624,433,75,7.5,30039.38,South,Rahul
S007958,2026-05-03,P005,H0008,B202603943,957,95,5.0,86369.25,North,Priya
S007959,2025-11-04,P017,H0101,B202500754,353,38,0.0,13414.0,South,Vikram
S007960,2026-04-05,P017,H0410,B202603467,365,38,0.0,13870.0,North,Priya
S007961,2026-04-07,P012,H0471,B202602589,97,65,2.5,6147.38,South,Neha
S007962,2025-09-02,P015,H0417,B202503912,921,90,7.5,76673.25,South,Sneha
S007963,2026-04-14,P017,H0089,B202601957,301,38,0.0,11438.0,North,Anita
S007964,2026-02-22,P015,H0028,B202501438,87,90,2.5,7634.25,North,Arjun
S007965,2025-08-22,P010,H0183,B202504406,64,55,5.0,3344.0,South,Kiran
S007966,2025-11-26,P017,H0070,B202604813,124,38,5.0,4476.4,South,Priya
S007967,2025-08-29,P015,H0322,B202502150,478,90,7.5,39793.5,South,Arjun
S007968,2026-03-01,P012,H0210,B202600119,225,65,5.0,13893.75,South,Anita
S007969,2025-09-28,P017,H0229,B202504412,741,38,5.0,26750.1,West,Arjun
S007970,2026-02-21,P010,H0466,B202504958,643,55,0.0,35365.0,East,Neha
S007971,2026-02-04,P018,H0358,B202600817,579,80,0.0,46320.0,West,Sneha
S007972,2026-06-17,P015,H0318,B202601485,483,90,5.0,41296.5,West,Arjun
S007973,2025-08-30,P019,H0325,B202601861,568,125,7.5,65675.0,North,Rahul
S007974,2025-10-11,P001,H0361,B202600857,957,35,5.0,31820.25,South,Vikram
S007975,2025-10-22,P015,H0165,B202601897,286,90,7.5,23809.5,West,Anita
S007976,2026-04-15,P004,H0135,B202504172,590,45,2.5,25886.25,North,Kiran
S007977,2026-04-14,P008,H0353,B202501350,63,40,5.0,2394.0,East,Vikram
S007978,2025-09-28,P008,H0179,B202503970,646,40,7.5,23902.0,East,Vikram
S007979,2026-04-07,P003,H0207,B202502544,345,120,5.0,39330.0,South,Rahul
S007980,2025-08-08,P003,H0065,B202603317,235,120,7.5,26085.0,South,Rahul
S007981,2025-11-05,P002,H0098,B202600599,259,85,7.5,20363.88,South,Rahul
S007982,2025-07-26,P017,H0018,B202602077,622,38,10.0,21272.4,West,Anita
S007983,2025-08-18,P020,H0416,B202603973,57,300,0.0,17100.0,South,Arjun
S007984,2025-07-09,P010,H0430,B202501210,899,55,5.0,46972.75,West,Sneha
S007985,2026-02-25,P005,H0456,B202504562,392,95,7.5,34447.0,West,Priya
S007986,2025-10-07,P020,H0268,B202500440,834,300,5.0,237690.0,North,Rahul
S007987,2026-01-23,P006,H0020,B202500164,350,70,5.0,23275.0,South,Anita
S007988,2026-04-15,P020,H0222,B202500906,314,300,2.5,91845.0,South,Rahul
S007989,2026-04-29,P006,H0486,B202604517,686,70,2.5,46819.5,South,Priya
S007990,2025-10-28,P001,H0001,B202604223,613,35,0.0,21455.0,South,Vikram
S007991,2025-12-02,P003,H0049,B202500490,245,120,7.5,27195.0,East,Sneha
S007992,2026-02-19,P020,H0444,B202504488,294,300,5.0,83790.0,West,Vikram
S007993,2025-07-02,P017,H0433,B202500938,575,38,0.0,21850.0,South,Arjun
S007994,2025-11-25,P007,H0328,B202500946,22,50,7.5,1017.5,South,Rahul
S007995,2025-10-20,P012,H0458,B202503916,331,65,0.0,21515.0,West,Neha
S007996,2025-12-20,P008,H0127,B202501890,731,40,0.0,29240.0,North,Neha
S007997,2026-05-24,P010,H0089,B202502466,229,55,0.0,12595.0,North,Priya
S007998,2026-03-03,P008,H0151,B202603681,491,40,7.5,18167.0,South,Anita
S007999,2025-07-19,P003,H0098,B202601233,820,120,5.0,93480.0,South,Rahul
S008000,2026-03-05,P008,H0067,B202602897,852,40,2.5,33228.0,West,Arjun
S008001,2026-03-22,P014,H0170,B202501834,511,42,0.0,21462.0,West,Sneha
S008002,2026-01-04,P003,H0476,B202602609,595,120,5.0,67830.0,West,Kiran
S008003,2026-06-25,P014,H0217,B202600489,948,42,5.0,37825.2,West,Vikram
S008004,2026-04-16,P011,H0321,B202604185,559,450,5.0,238972.5,South,Vikram
S008005,2025-08-21,P020,H0491,B202501338,379,300,5.0,108015.0,South,Neha
S008006,2026-02-22,P019,H0339,B202500912,57,125,7.5,6590.62,West,Neha
S008007,2025-11-26,P019,H0346,B202604777,28,125,7.5,3237.5,West,Priya
S008008,2025-07-18,P003,H0316,B202604937,916,120,7.5,101676.0,North,Kiran
S008009,2025-08-18,P017,H0108,B202504508,375,38,0.0,14250.0,West,Rahul
S008010,2026-06-12,P012,H0397,B202501706,49,65,5.0,3025.75,East,Vikram
S008011,2025-07-31,P007,H0399,B202503746,719,50,2.5,35051.25,South,Priya
S008012,2025-07-02,P020,H0453,B202604843,998,300,10.0,269460.0,North,Neha
S008013,2026-04-15,P020,H0073,B202500656,53,300,2.5,15502.5,South,Vikram
S008014,2025-12-21,P009,H0434,B202601287,496,30,7.5,13764.0,South,Sneha
S008015,2026-05-28,P002,H0113,B202602911,459,85,2.5,38039.62,North,Neha
S008016,2025-07-01,P010,H0488,B202603865,768,55,0.0,42240.0,South,Sneha
S008017,2026-03-22,P011,H0066,B202502302,106,450,5.0,45315.0,South,Kiran
S008018,2025-09-09,P004,H0283,B202501508,685,45,5.0,29283.75,North,Kiran
S008019,2026-05-03,P015,H0343,B202504394,707,90,5.0,60448.5,South,Anita
S008020,2026-03-02,P003,H0223,B202603511,285,120,5.0,32490.0,West,Rahul
S008021,2025-11-13,P015,H0242,B202503366,110,90,10.0,8910.0,East,Vikram
S008022,2026-01-04,P020,H0284,B202501312,995,300,2.5,291037.5,West,Kiran
S008023,2026-05-25,P019,H0164,B202501118,977,125,5.0,116018.75,South,Vikram
S008024,2026-02-16,P016,H0157,B202601317,177,110,5.0,18496.5,South,Neha
S008025,2026-01-06,P013,H0384,B202601031,980,75,10.0,66150.0,North,Priya
S008026,2026-04-11,P018,H0260,B202602559,229,80,2.5,17862.0,South,Anita
S008027,2026-03-12,P015,H0408,B202603989,827,90,0.0,74430.0,West,Priya
S008028,2025-10-14,P014,H0053,B202602311,73,42,10.0,2759.4,South,Rahul
S008029,2025-11-08,P002,H0456,B202500770,981,85,5.0,79215.75,West,Sneha
S008030,2025-10-01,P010,H0289,B202603525,836,55,5.0,43681.0,North,Kiran
S008031,2025-09-12,P001,H0131,B202603399,590,35,5.0,19617.5,North,Sneha
S008032,2025-11-19,P016,H0387,B202601999,726,110,7.5,73870.5,West,Arjun
S008033,2025-12-30,P003,H0013,B202603511,45,120,2.5,5265.0,West,Anita
S008034,2026-06-23,P011,H0316,B202500516,437,450,2.5,191733.75,North,Priya
S008035,2025-07-17,P007,H0165,B202504540,308,50,10.0,13860.0,West,Sneha
S008036,2026-03-27,P016,H0016,B202603589,191,110,5.0,19959.5,North,Anita
S008037,2026-02-06,P006,H0266,B202602179,851,70,7.5,55102.25,West,Neha
S008038,2026-06-03,P007,H0259,B202604453,37,50,5.0,1757.5,West,Sneha
S008039,2026-05-28,P005,H0021,B202503826,200,95,10.0,17100.0,South,Kiran
S008040,2026-02-01,P004,H0428,B202503550,280,45,0.0,12600.0,West,Arjun
S008041,2025-10-13,P013,H0304,B202603357,347,75,5.0,24723.75,North,Rahul
S008042,2026-01-22,P010,H0226,B202504908,221,55,10.0,10939.5,North,Sneha
S008043,2025-09-10,P010,H0209,B202602553,243,55,0.0,13365.0,North,Anita
S008044,2026-04-26,P017,H0208,B202503724,675,38,7.5,23726.25,West,Priya
S008045,2026-02-15,P003,H0374,B202503198,613,120,2.5,71721.0,West,Rahul
S008046,2025-12-18,P015,H0295,B202500866,668,90,10.0,54108.0,North,Vikram
S008047,2025-08-25,P005,H0493,B202502060,883,95,5.0,79690.75,East,Vikram
S008048,2025-12-07,P012,H0043,B202501782,351,65,2.5,22244.62,West,Anita
S008049,2026-01-18,P014,H0393,B202501114,153,42,5.0,6104.7,South,Sneha
S008050,2026-04-08,P019,H0319,B202601763,504,125,0.0,63000.0,East,Rahul
S008051,2026-06-22,P012,H0228,B202604727,19,65,10.0,1111.5,East,Anita
S008052,2025-12-16,P016,H0314,B202604487,371,110,5.0,38769.5,South,Neha
S008053,2025-12-10,P008,H0031,B202502748,80,40,2.5,3120.0,West,Arjun
S008054,2026-06-10,P001,H0440,B202504214,582,35,10.0,18333.0,South,Rahul
S008055,2026-01-18,P007,H0157,B202602199,259,50,2.5,12626.25,South,Priya
S008056,2026-02-25,P017,H0459,B202504842,697,38,5.0,25161.7,South,Priya
S008057,2026-06-20,P016,H0396,B202501016,919,110,7.5,93508.25,North,Anita
S008058,2025-11-03,P018,H0078,B202602829,688,80,5.0,52288.0,East,Rahul
S008059,2025-09-24,P003,H0436,B202501872,774,120,2.5,90558.0,North,Sneha
S008060,2025-12-26,P014,H0257,B202504578,751,42,5.0,29964.9,East,Arjun
S008061,2026-01-12,P012,H0412,B202603011,952,65,5.0,58786.0,West,Neha
S008062,2025-12-21,P001,H0305,B202500950,445,35,2.5,15185.62,North,Arjun
S008063,2026-05-03,P016,H0237,B202504798,911,110,2.5,97704.75,North,Kiran
S008064,2026-01-17,P005,H0249,B202501230,884,95,7.5,77681.5,South,Kiran
S008065,2025-07-31,P013,H0341,B202602999,289,75,5.0,20591.25,South,Neha
S008066,2025-11-25,P016,H0475,B202504456,478,110,7.5,48636.5,West,Kiran
S008067,2025-07-05,P013,H0019,B202504652,785,75,0.0,58875.0,West,Vikram
S008068,2025-11-10,P017,H0272,B202604821,958,38,0.0,36404.0,North,Arjun
S008069,2026-01-18,P003,H0474,B202504742,779,120,7.5,86469.0,West,Sneha
S008070,2026-04-27,P004,H0424,B202501022,111,45,2.5,4870.12,East,Anita
S008071,2026-04-11,P007,H0465,B202500900,75,50,5.0,3562.5,West,Sneha
S008072,2026-06-08,P003,H0392,B202501864,872,120,5.0,99408.0,East,Sneha
S008073,2026-03-09,P016,H0143,B202602313,810,110,0.0,89100.0,South,Arjun
S008074,2026-01-26,P019,H0287,B202501940,755,125,5.0,89656.25,East,Priya
S008075,2025-11-21,P003,H0179,B202601067,567,120,2.5,66339.0,East,Sneha
S008076,2026-02-27,P016,H0115,B202501002,514,110,2.5,55126.5,South,Kiran
S008077,2026-06-14,P002,H0321,B202603595,944,85,5.0,76228.0,South,Rahul
S008078,2026-01-06,P018,H0294,B202504106,912,80,5.0,69312.0,South,Priya
S008079,2026-03-07,P002,H0140,B202501478,659,85,2.5,54614.62,South,Priya
S008080,2026-02-11,P003,H0398,B202600655,148,120,2.5,17316.0,East,Priya
S008081,2025-07-03,P005,H0459,B202604113,948,95,2.5,87808.5,South,Kiran
S008082,2026-02-18,P016,H0324,B202604645,809,110,10.0,80091.0,East,Neha
S008083,2025-08-03,P013,H0211,B202500052,819,75,7.5,56818.12,South,Neha
S008084,2026-03-01,P018,H0080,B202501870,124,80,7.5,9176.0,West,Rahul
S008085,2026-02-25,P014,H0109,B202501788,563,42,2.5,23054.85,West,Kiran
S008086,2025-12-22,P011,H0092,B202500332,686,450,2.5,300982.5,South,Neha
S008087,2025-11-05,P008,H0032,B202501618,111,40,7.5,4107.0,East,Kiran
S008088,2026-04-13,P014,H0096,B202600399,878,42,7.5,34110.3,South,Priya
S008089,2025-08-13,P011,H0280,B202502772,113,450,10.0,45765.0,South,Rahul
S008090,2025-12-04,P002,H0301,B202504930,353,85,10.0,27004.5,East,Arjun
S008091,2025-09-27,P003,H0302,B202504616,752,120,0.0,90240.0,West,Neha
S008092,2026-05-10,P008,H0005,B202501754,447,40,0.0,17880.0,East,Kiran
S008093,2026-04-24,P014,H0466,B202600125,481,42,5.0,19191.9,East,Anita
S008094,2025-09-05,P003,H0010,B202502098,869,120,5.0,99066.0,North,Sneha
S008095,2026-06-08,P001,H0139,B202504354,176,35,5.0,5852.0,South,Rahul
S008096,2026-03-31,P017,H0465,B202601631,901,38,5.0,32526.1,West,Neha
S008097,2026-06-22,P005,H0151,B202500404,106,95,7.5,9314.75,South,Kiran
S008098,2026-02-15,P004,H0342,B202603181,976,45,5.0,41724.0,North,Kiran
S008099,2026-04-11,P007,H0299,B202500876,380,50,5.0,18050.0,West,Priya
S008100,2026-04-08,P015,H0167,B202504588,475,90,5.0,40612.5,West,Sneha
S008101,2026-03-20,P016,H0395,B202603297,524,110,10.0,51876.0,West,Kiran
S008102,2025-12-12,P001,H0230,B202604841,564,35,0.0,19740.0,West,Kiran
S008103,2025-07-25,P004,H0325,B202602443,292,45,0.0,13140.0,North,Arjun
S008104,2025-11-03,P002,H0007,B202604337,437,85,10.0,33430.5,West,Arjun
S008105,2026-03-04,P002,H0491,B202601011,227,85,5.0,18330.25,South,Kiran
S008106,2025-08-29,P013,H0170,B202602999,548,75,5.0,39045.0,West,Priya
S008107,2026-06-12,P002,H0244,B202603595,449,85,7.5,35302.62,West,Kiran
S008108,2025-09-15,P016,H0248,B202604657,803,110,7.5,81705.25,South,Neha
S008109,2025-08-03,P004,H0383,B202502894,916,45,5.0,39159.0,South,Rahul
S008110,2026-04-11,P001,H0331,B202500192,186,35,5.0,6184.5,North,Neha
S008111,2026-04-03,P004,H0008,B202600111,55,45,5.0,2351.25,North,Rahul
S008112,2026-03-08,P008,H0409,B202504114,637,40,5.0,24206.0,North,Sneha
S008113,2025-12-31,P017,H0175,B202604903,249,38,5.0,8988.9,South,Kiran
S008114,2025-07-17,P007,H0010,B202501894,493,50,5.0,23417.5,North,Rahul
S008115,2025-09-06,P001,H0107,B202603901,896,35,7.5,29008.0,East,Rahul
S008116,2026-01-30,P018,H0010,B202504498,188,80,5.0,14288.0,North,Sneha
S008117,2025-11-27,P003,H0275,B202602805,796,120,5.0,90744.0,West,Vikram
S008118,2025-11-01,P014,H0203,B202503450,297,42,0.0,12474.0,South,Kiran
S008119,2026-06-15,P012,H0050,B202501832,598,65,2.5,37898.25,West,Anita
S008120,2025-09-13,P002,H0450,B202600105,486,85,2.5,40277.25,West,Anita
S008121,2026-03-12,P011,H0353,B202601451,701,450,2.5,307563.75,East,Neha
S008122,2025-07-11,P007,H0234,B202504290,56,50,5.0,2660.0,East,Neha
S008123,2026-06-24,P006,H0210,B202602109,530,70,5.0,35245.0,South,Kiran
S008124,2025-08-20,P003,H0045,B202502046,686,120,10.0,74088.0,South,Vikram
S008125,2026-04-24,P008,H0098,B202503354,523,40,2.5,20397.0,South,Anita
S008126,2025-09-05,P002,H0070,B202500500,409,85,5.0,33026.75,South,Arjun
S008127,2025-10-27,P016,H0424,B202602959,148,110,0.0,16280.0,East,Priya
S008128,2025-09-01,P006,H0195,B202502494,637,70,2.5,43475.25,South,Neha
S008129,2026-02-03,P015,H0031,B202601747,921,90,7.5,76673.25,West,Anita
S008130,2026-04-28,P009,H0069,B202604053,655,30,0.0,19650.0,East,Rahul
S008131,2026-06-10,P016,H0241,B202600079,377,110,0.0,41470.0,East,Priya
S008132,2025-12-23,P014,H0399,B202504264,815,42,10.0,30807.0,South,Priya
S008133,2025-11-16,P002,H0053,B202504388,129,85,5.0,10416.75,South,Priya
S008134,2025-08-16,P007,H0260,B202504290,922,50,2.5,44947.5,South,Vikram
S008135,2025-11-28,P016,H0419,B202600503,753,110,5.0,78688.5,North,Rahul
S008136,2025-07-23,P016,H0380,B202604409,879,110,10.0,87021.0,West,Kiran
S008137,2026-04-28,P005,H0244,B202604555,475,95,0.0,45125.0,West,Arjun
S008138,2026-06-11,P007,H0154,B202504362,224,50,5.0,10640.0,South,Anita
S008139,2025-11-20,P001,H0014,B202603903,860,35,2.5,29347.5,North,Anita
S008140,2026-05-20,P008,H0377,B202500342,176,40,0.0,7040.0,East,Vikram
S008141,2025-07-17,P013,H0203,B202600979,94,75,2.5,6873.75,South,Vikram
S008142,2026-02-23,P015,H0150,B202603617,231,90,5.0,19750.5,West,Anita
S008143,2025-07-23,P020,H0481,B202503444,707,300,2.5,206797.5,North,Priya
S008144,2025-12-12,P017,H0425,B202601111,885,38,5.0,31948.5,West,Vikram
S008145,2025-12-20,P009,H0230,B202504334,423,30,10.0,11421.0,West,Priya
S008146,2026-01-30,P008,H0197,B202600825,403,40,10.0,14508.0,North,Arjun
S008147,2025-10-17,P018,H0056,B202601323,28,80,7.5,2072.0,North,Anita
S008148,2025-10-14,P001,H0125,B202504978,627,35,10.0,19750.5,South,Priya
S008149,2026-02-02,P014,H0315,B202604887,786,42,0.0,33012.0,West,Arjun
S008150,2026-03-08,P008,H0479,B202503080,541,40,7.5,20017.0,South,Vikram
S008151,2025-08-10,P001,H0113,B202501520,679,35,10.0,21388.5,North,Anita
S008152,2026-05-26,P016,H0268,B202503704,369,110,5.0,38560.5,North,Vikram
S008153,2025-07-01,P004,H0082,B202501856,990,45,5.0,42322.5,South,Vikram
S008154,2025-07-13,P020,H0123,B202500466,963,300,2.5,281677.5,South,Anita
S008155,2025-08-30,P001,H0356,B202501648,26,35,0.0,910.0,South,Rahul
S008156,2026-05-25,P015,H0430,B202501152,546,90,0.0,49140.0,West,Neha
S008157,2025-09-20,P007,H0392,B202502984,418,50,0.0,20900.0,East,Sneha
S008158,2026-04-24,P017,H0153,B202500338,822,38,7.5,28893.3,South,Kiran
S008159,2025-12-02,P020,H0283,B202604831,653,300,7.5,181207.5,North,Neha
S008160,2025-12-15,P012,H0370,B202604369,321,65,10.0,18778.5,South,Priya
S008161,2026-05-07,P008,H0111,B202603291,976,40,5.0,37088.0,West,Priya
S008162,2025-11-05,P015,H0009,B202500262,111,90,2.5,9740.25,West,Priya
S008163,2026-03-19,P003,H0499,B202603603,11,120,5.0,1254.0,East,Kiran
S008164,2026-04-19,P001,H0319,B202604035,301,35,0.0,10535.0,East,Arjun
S008165,2025-08-21,P012,H0180,B202604369,521,65,5.0,32171.75,South,Anita
S008166,2026-05-06,P002,H0317,B202601933,305,85,5.0,24628.75,West,Anita
S008167,2026-05-20,P013,H0496,B202604397,368,75,0.0,27600.0,North,Neha
S008168,2026-02-09,P018,H0060,B202600759,550,80,5.0,41800.0,South,Vikram
S008169,2026-01-10,P015,H0408,B202502860,604,90,10.0,48924.0,West,Arjun
S008170,2025-07-12,P006,H0395,B202501798,656,70,5.0,43624.0,West,Kiran
S008171,2025-08-26,P004,H0108,B202501606,628,45,0.0,28260.0,West,Priya
S008172,2025-11-08,P019,H0312,B202501940,675,125,2.5,82265.62,North,Vikram
S008173,2025-12-13,P013,H0298,B202600909,745,75,2.5,54478.12,East,Rahul
S008174,2025-12-18,P014,H0267,B202600567,555,42,2.5,22727.25,West,Neha
S008175,2025-08-19,P010,H0372,B202502370,857,55,5.0,44778.25,South,Anita
S008176,2026-02-11,P004,H0363,B202504370,940,45,10.0,38070.0,North,Vikram
S008177,2026-02-16,P016,H0139,B202504774,562,110,5.0,58729.0,South,Anita
S008178,2025-12-08,P006,H0114,B202604171,888,70,5.0,59052.0,East,Arjun
S008179,2026-06-02,P018,H0264,B202603749,639,80,5.0,48564.0,South,Priya
S008180,2026-03-26,P009,H0362,B202600705,441,30,7.5,12237.75,South,Neha
S008181,2026-04-17,P015,H0212,B202601305,617,90,2.5,54141.75,East,Anita
S008182,2026-04-03,P018,H0483,B202601819,305,80,5.0,23180.0,North,Neha
S008183,2026-02-02,P016,H0410,B202601317,968,110,5.0,101156.0,North,Anita
